Metadata_data_name	Metadata_Predicted_Class	Metadata_Phenotypic_Value	UMAP0	UMAP1
jump	Elongated	0.7170003653969972	0.22482222	11.777204
jump	Apoptosis	0.2690073021795173	1.809751	1.2880043
jump	Large	0.23525242146515005	0.18518075	8.998972
jump	Interphase	0.9380139499263823	0.30382216	2.9459593
jump	Metaphase	0.3963611964500225	0.20720784	9.453171
jump	Interphase	0.9060344385022678	1.5332954	-0.9427294
jump	Interphase	0.6457931106307611	-1.2249303	5.2246614
jump	Elongated	0.3675779566947082	-1.0440279	10.370617
jump	Polylobed	0.35056372549725123	2.5125046	3.5807028
jump	Apoptosis	0.2502601207141303	-2.2059884	4.3298993
jump	Elongated	0.4094375777058106	-1.2430173	10.122849
jump	Apoptosis	0.622580683045299	-3.500398	3.5074458
jump	Interphase	0.6080490018466229	0.25874728	8.971567
jump	Apoptosis	0.29122458592689127	-0.85476357	2.6780925
jump	Grape	0.5867367393416231	0.22722663	11.077253
jump	Interphase	0.9151603700755404	-2.2783277	3.4113357
jump	Interphase	0.7578825106649513	0.019887038	7.4701514
jump	Grape	0.4268091410386689	0.49743274	11.49587
jump	Anaphase	0.2574096513229937	-0.28596014	1.8438406
jump	Interphase	0.3400980138753183	0.7115727	4.859643
jump	Elongated	0.3120722251149814	-0.6786801	10.866798
jump	Apoptosis	0.5275573199863896	-1.3016815	-0.5188956
jump	Apoptosis	0.48811148288230666	-1.052045	1.9850919
jump	Interphase	0.8690774535736068	2.0197878	6.1631484
jump	Apoptosis	0.4435625468394066	-1.8283044	2.9354475
jump	Apoptosis	0.26293122813917114	-0.1892332	5.3574123
jump	Apoptosis	0.27831360945420486	-0.8768907	2.2337456
jump	Interphase	0.7261361938732896	-0.077852495	1.6930859
jump	Interphase	0.969630546576566	-1.3739494	9.79917
jump	Interphase	0.4064210118745039	-1.1095017	9.430104
jump	Apoptosis	0.48674265244351755	-1.133239	3.4296684
jump	Anaphase	0.392175937518691	3.3253105	2.146169
jump	Interphase	0.6524639726191105	1.0451105	-1.8738618
jump	Metaphase	0.5151676061768564	-1.0613167	10.734311
jump	Interphase	0.9841392155529909	1.6471347	4.2674403
jump	Interphase	0.1881577508263442	-0.9449898	3.4391952
jump	Apoptosis	0.5490665965156187	-0.6985606	2.0901535
jump	Interphase	0.9659122057190896	-1.0888797	8.609776
jump	Elongated	0.31334294656404266	-0.9822269	9.844376
jump	Apoptosis	0.4258599610640786	-1.2102777	7.9654517
jump	Interphase	0.5571038450893568	1.3513222	5.098303
jump	Grape	0.7068340054834291	0.21368496	11.900653
jump	Anaphase	0.2657753129631217	-1.0063839	7.2121687
jump	Interphase	0.19025362333859305	-1.1848809	7.4305267
jump	Apoptosis	0.45918699692217746	-0.947015	5.2767773
jump	Interphase	0.9514742037990304	0.9499071	6.720751
jump	OutOfFocus	0.2626817442819408	-0.0059219943	6.7673244
jump	OutOfFocus	0.5465941750154463	1.01402	7.008693
jump	MetaphaseAlignment	0.30385539168481374	-1.7640194	0.7263072
jump	Interphase	0.9411769204276733	2.135861	2.7070162
jump	Grape	0.3966034018598724	-1.462704	9.914491
jump	Interphase	0.361170022312652	0.58118135	6.123516
jump	Interphase	0.48762891692850124	1.4754645	1.9882245
jump	Metaphase	0.296247646350965	-0.048279293	8.40343
jump	Apoptosis	0.9770462695638565	-3.0078237	2.033421
jump	Interphase	0.9912914809673893	1.0311484	0.31343123
jump	Grape	0.3273690175610118	0.1866354	-0.6053877
jump	Interphase	0.9488186771955686	-0.5635669	8.181669
jump	Apoptosis	0.4126309300387227	0.4045718	6.16576
jump	OutOfFocus	0.3199826006030029	0.52483386	10.26065
jump	Elongated	0.7894291569123265	-0.18139076	11.606839
jump	Interphase	0.9734001488029388	1.111497	2.3985033
jump	Interphase	0.2536177165774662	1.9104823	2.2341204
jump	Grape	0.5773093561082414	-0.54275453	11.28611
jump	Interphase	0.48847120106736897	0.36382636	9.573707
jump	Interphase	0.980628074549567	1.4176642	6.0483217
jump	Apoptosis	0.8942674938831648	-3.4952323	3.6697588
jump	OutOfFocus	0.5065317706015067	1.9592085	3.5128722
jump	Metaphase	0.18763211377478822	-1.2684323	8.800072
jump	Polylobed	0.40137063909622	1.2331076	8.78049
jump	Interphase	0.5406871361187974	-0.89383304	9.618733
jump	Interphase	0.8328363522958807	1.1592408	4.227949
jump	Metaphase	0.4625798679169389	-0.32285032	10.33645
jump	Polylobed	0.5000376970423992	3.0021255	6.372975
jump	Interphase	0.5154047483638251	-0.23121423	9.965051
jump	Interphase	0.41791608566466426	-0.80112976	4.078053
jump	Interphase	0.9869065126106437	2.2089937	6.1862445
jump	Apoptosis	0.8173014182247863	-3.503727	3.431761
jump	Grape	0.2064542273867907	-1.0263093	9.955267
jump	Interphase	0.993107621821164	-0.13054308	8.542245
jump	Interphase	0.5155158878531715	2.7208035	1.9638397
jump	Interphase	0.7352341131042964	1.1476516	9.572425
jump	Elongated	0.6084301862576187	0.073395275	11.902268
jump	Interphase	0.4856357420897645	-0.3584569	6.369491
jump	Interphase	0.989417610039411	0.66201496	6.5314465
jump	Apoptosis	0.7765609850733933	-3.812539	3.1734838
jump	Apoptosis	0.579176761210271	-3.1238286	3.755637
jump	Interphase	0.8468898730161574	0.54190016	9.307519
jump	Anaphase	0.6019750142665135	-0.41453066	5.186422
jump	Interphase	0.21862306996359107	-1.5819708	4.5915856
jump	Interphase	0.5316639786697205	-0.05367707	4.791372
jump	Metaphase	0.3283665804841565	-1.2741181	8.909019
jump	Interphase	0.691059374913663	-0.43645048	5.866884
jump	Anaphase	0.532092977154758	0.7273648	-0.6208005
jump	Grape	0.3377499459151348	-1.2585218	9.849344
jump	Interphase	0.36662079918888246	-0.94874114	0.41238666
jump	Interphase	0.9074118627890894	-0.06467342	10.276346
jump	Metaphase	0.5003562417452004	-0.54922503	10.696571
jump	Grape	0.5283577632736826	-0.24888244	0.17010894
jump	Apoptosis	0.34403763334812865	0.58638614	7.8749666
jump	Interphase	0.5550696712259842	-0.5098818	-1.3057344
jump	Apoptosis	0.6780038105313695	-2.486208	3.3089678
jump	Grape	0.37762016371661394	-1.096508	9.51113
jump	Grape	0.27127458664837734	0.4306686	10.766904
jump	Elongated	0.3364210977732978	0.3952577	10.670183
jump	Interphase	0.9894161490164031	-0.08877559	6.3438635
jump	Grape	0.4538896008470741	-1.0935366	8.402027
jump	OutOfFocus	0.20220570938283705	-1.1373168	9.421425
jump	Interphase	0.5201125160795299	0.17132293	10.362735
jump	Apoptosis	0.8344645303997653	-3.3996334	2.1024752
jump	Interphase	0.7910333279519195	-0.70092344	5.6591744
jump	Elongated	0.5092348608113766	0.5631086	10.35231
jump	Elongated	0.42855563325519896	-0.97429764	10.329778
jump	Interphase	0.47404386657573255	2.0876496	4.214327
jump	Interphase	0.9781074625457843	-0.9058261	1.263036
jump	Interphase	0.985049142545516	0.43450794	-1.3216915
jump	Apoptosis	0.7385041252708009	-1.5314441	2.8422139
jump	Apoptosis	0.52766636558951	0.49937996	2.0627947
jump	Apoptosis	0.9997170793499939	-3.6698813	1.9266146
jump	Metaphase	0.42717568061312183	-0.532632	10.122043
jump	Anaphase	0.15874975618087767	0.6058099	7.695456
jump	Interphase	0.9646880339982832	-0.38600716	8.144881
jump	Interphase	0.3177697347873369	0.0020315975	0.75989676
jump	OutOfFocus	0.3903088266868537	1.4771225	4.5069437
jump	Metaphase	0.3830998358383403	0.28632802	10.406237
jump	Interphase	0.8182161789984718	-0.02185202	8.251278
jump	ADCCM	0.27187216420554905	1.525617	3.9345498
jump	Interphase	0.5719606998869605	-0.74782497	3.1191254
jump	Apoptosis	0.4751080696168551	1.3041291	0.9264944
jump	Interphase	0.606148427101795	-0.14903344	-1.033744
jump	Grape	0.317490317047584	-1.5585967	9.127997
jump	Elongated	0.6975870500882836	-0.6477611	10.696744
jump	Apoptosis	0.24380591825452408	-0.034136027	2.7225707
jump	Interphase	0.9337186528842865	1.0021416	5.6299353
jump	Interphase	0.33129693709978736	1.1628426	1.7745055
jump	Interphase	0.9941990624215588	2.1097832	3.3028188
jump	Binuclear	0.3725711372038975	2.0363572	4.047322
jump	Elongated	0.5117539567586363	0.4475029	12.1746855
jump	Interphase	0.4765482938984696	0.25933784	9.5071
jump	Elongated	0.8799114481781952	0.0033180176	11.774627
jump	Metaphase	0.2885076270710014	-0.33730996	10.076555
jump	Elongated	0.604976869101005	0.34196827	10.619722
jump	Interphase	0.7994817303393804	-0.13385192	7.401427
jump	Interphase	0.9781927971962036	-0.99259305	8.644673
jump	Apoptosis	0.7793508381630433	-3.3184102	2.0760345
jump	Apoptosis	0.489478912775236	-3.3521075	3.12539
jump	Interphase	0.36275765929641834	1.2830067	9.233472
jump	ADCCM	0.22129560170865434	-0.08066184	6.530004
jump	Interphase	0.49407797178499385	-0.19758084	2.7656214
jump	Apoptosis	0.8634793227180741	-2.8636649	3.2611187
jump	Polylobed	0.5682154090143631	1.0598787	10.5635395
jump	Metaphase	0.28240765346546276	-0.9660379	8.107145
jump	Interphase	0.6772928405361216	-0.1966598	7.722499
jump	Interphase	0.9866390855365251	1.0663817	5.2458353
jump	Apoptosis	0.5976281780772381	-2.2409062	4.1838055
jump	Anaphase	0.2927262047318983	-0.08811219	5.0752287
jump	OutOfFocus	0.43612774478248323	1.3498124	1.9866452
jump	Binuclear	0.4615848767296692	3.1087518	2.3599336
jump	Polylobed	0.48906970397882304	2.8105204	7.65049
jump	Binuclear	0.753630234828468	-1.2478603	0.32525393
jump	Interphase	0.7483624505602536	1.5670117	5.8204794
jump	Interphase	0.9929477346618572	-0.5678884	7.729574
jump	Anaphase	0.6426583065486299	1.1116621	0.4735464
jump	Interphase	0.5002632058148212	-1.0919895	0.7794188
jump	Apoptosis	0.510379777588935	-0.23594314	6.224908
jump	Interphase	0.4459062688216651	-0.7663912	8.038661
jump	OutOfFocus	0.41123318599013964	-0.40161735	0.891203
jump	Interphase	0.99063765697179	2.2546606	3.551606
jump	Polylobed	0.33128820253753605	11.91494	4.7164035
jump	Anaphase	0.2684521175843568	1.6664456	8.578215
jump	Interphase	0.9522427364323817	0.9362524	5.3401523
jump	Apoptosis	0.21572451217688102	-0.69248354	9.272292
jump	Apoptosis	0.9084858645927747	-3.0367062	4.0675645
jump	Interphase	0.9863157517470257	-0.7429197	5.155122
jump	Interphase	0.6412685497479319	-0.3390587	7.1086626
jump	Metaphase	0.39694226565094237	-0.58311564	11.108375
jump	Apoptosis	0.5703483032116281	-1.0473164	2.8063366
jump	Polylobed	0.42733253715985775	3.0141637	6.904397
jump	Interphase	0.28579911447165496	-0.041912977	0.8213285
jump	Polylobed	0.4031805443446987	0.2191259	10.408214
jump	OutOfFocus	0.7879794187903698	1.96747	5.9770536
jump	Interphase	0.9880890455868633	0.5380409	6.03122
jump	Grape	0.16094179478501153	0.31181398	7.127615
jump	Apoptosis	0.8885768537579404	-3.357602	2.3794777
jump	Interphase	0.6152988744502311	1.2434168	2.7653935
jump	Interphase	0.6104970119167453	-1.1089106	0.04283716
jump	Interphase	0.8297791830325519	-0.11727678	10.777805
jump	Elongated	0.48437899474532486	0.13059099	10.912928
jump	Interphase	0.9470822718327963	-0.29935783	2.3741956
jump	Interphase	0.7293306913548019	1.2662683	8.711708
jump	Interphase	0.4533425291836071	0.1340308	9.581208
jump	Binuclear	0.23327689964918766	-0.70656794	10.001375
jump	MetaphaseAlignment	0.4237899761750525	-2.0165694	2.6825628
jump	Grape	0.3025051993047273	0.20903768	11.15507
jump	Interphase	0.49363822679575775	-1.043455	8.131444
jump	Interphase	0.9136321609138965	1.0225048	6.3212233
jump	Apoptosis	0.8591260629775463	-1.0055934	-0.86870927
jump	Interphase	0.9852832263737463	1.7738681	4.4374514
jump	Elongated	0.41997343595991593	-0.37167642	10.522809
jump	Interphase	0.7442320521409053	2.3197753	1.1075773
jump	Interphase	0.9762625272653366	0.48801813	-1.6236905
jump	Interphase	0.9423481669642787	1.9515913	4.7334824
jump	Apoptosis	0.17394104492734355	-0.78711045	0.5939546
jump	Apoptosis	0.4793131883679395	0.77225244	7.4789243
jump	Elongated	0.5438198561532742	0.2805671	11.89335
jump	Interphase	0.9531908488756595	0.058163464	8.371577
jump	Apoptosis	0.5883872280775243	-2.382607	2.0555253
jump	Interphase	0.8097717847440642	-0.21459109	10.253414
jump	Interphase	0.9164770496489552	-0.22002296	7.9769664
jump	Interphase	0.6700286187298894	0.6565651	6.1801543
jump	Grape	0.4457447798310461	-1.5227432	1.4514683
jump	Apoptosis	0.5000396682809956	-2.7885098	3.7089078
jump	Interphase	0.9181772044068653	1.460371	5.5153255
jump	Interphase	0.9967401831889448	0.3961592	7.9996815
jump	MetaphaseAlignment	0.4263084927326088	-1.2651432	2.4269657
jump	Apoptosis	0.6989130828252236	1.4321326	9.809986
jump	Interphase	0.3073564166301149	-0.6136797	4.065707
jump	Interphase	0.5022646329032598	-0.57379335	5.5602074
jump	Interphase	0.7363747461403676	0.15645446	2.831158
jump	Interphase	0.882858801048159	-0.29782385	1.5212302
jump	Interphase	0.7607802454798717	0.73871	10.531001
jump	Apoptosis	0.5925269780460339	2.2599347	1.6367722
jump	Interphase	0.26739103851463064	0.06996568	9.338174
jump	Interphase	0.41351449498807485	1.5544035	6.10651
jump	Interphase	0.7808502729998192	2.2348335	-0.50802034
jump	Interphase	0.7966523499329006	0.1693516	8.900908
jump	Interphase	0.9939679828937145	1.854965	-1.1861061
jump	Interphase	0.8714307018978896	-0.0481165	4.2861013
jump	ADCCM	0.14902665767291093	0.57181615	2.4976172
jump	Interphase	0.9893337197325636	-1.1305689	8.270061
jump	Elongated	0.3516295928823313	-0.37007588	10.944724
jump	Interphase	0.6090673541222779	-0.8664307	1.1574432
jump	Interphase	0.5270866951006771	-0.49166086	10.170607
jump	Apoptosis	0.866181056003756	-2.859082	4.493724
jump	Interphase	0.8532814960656201	-0.6468261	7.9556847
jump	Elongated	0.7092301568772937	0.18361326	11.898297
jump	Interphase	0.7858460787461304	-0.30921882	1.4775745
jump	Interphase	0.8314153788967917	-0.9247509	4.974595
jump	Metaphase	0.6163635805052593	-0.33006823	9.27229
jump	Interphase	0.9067670846915619	0.4151535	6.1814923
jump	Apoptosis	0.3644024968066777	1.1664768	3.7373495
jump	Apoptosis	0.9331359810387451	-2.481907	3.5725996
jump	Interphase	0.9545794018827135	-0.08611166	-2.3145735
jump	Interphase	0.5547191065137559	0.8343592	8.405728
jump	Apoptosis	0.9358708599541726	-3.7445023	3.7682402
jump	Interphase	0.99732452860058	1.4426409	6.369254
jump	Interphase	0.620539374306425	-1.2972263	9.044116
jump	Interphase	0.9669123186708481	-0.9830824	7.2725315
jump	OutOfFocus	0.4080108545501244	-0.9378208	9.912581
jump	Interphase	0.3321254691897187	-0.39080644	5.4985723
jump	Metaphase	0.30501483703621013	-0.92907894	9.551356
jump	Anaphase	0.23536243640451981	0.73245794	5.757885
jump	OutOfFocus	0.2938864767157817	1.7223017	3.9558604
jump	Interphase	0.9915972877739527	-1.147326	9.862965
jump	Interphase	0.18351559372832865	-1.1796534	9.230144
jump	Apoptosis	0.8252605197945617	0.047398508	-1.409686
jump	ADCCM	0.3841278580394853	0.77003205	6.4154296
jump	Interphase	0.3125701203050757	-0.7288546	-1.8208472
jump	Interphase	0.7800320998951611	-1.1259294	0.9340109
jump	Interphase	0.3544526431196038	-0.25367984	8.600069
jump	Anaphase	0.544599644924501	-0.38319016	6.4892526
jump	Elongated	0.3583913683294735	-0.68559885	11.157898
jump	Interphase	0.8315768878597801	-0.6646481	4.286452
jump	Apoptosis	0.3494181816759587	1.3328018	7.5408597
jump	Interphase	0.9897120500591345	0.041644644	6.753504
jump	Grape	0.2367130115395678	-0.2811784	7.722008
jump	Interphase	0.8841604089534078	0.35499313	6.4413104
jump	Interphase	0.7915358302649321	0.70893586	1.040266
jump	Interphase	0.8819779483553315	0.2621552	9.42697
jump	Apoptosis	0.22746283245926902	0.2894922	0.65278006
jump	Hole	0.21043425084268935	0.33944675	7.6612883
jump	Elongated	0.5827664588641179	-1.1465604	10.6304455
jump	Interphase	0.844995652025482	0.34545422	2.4822195
jump	OutOfFocus	0.362804931347148	2.687544	6.1093955
jump	Interphase	0.8673911920715948	1.244396	0.37959632
jump	Anaphase	0.19845057396631505	-0.95634353	7.393186
jump	Interphase	0.40237237700747297	2.1397822	0.8598108
jump	Apoptosis	0.512840460152039	-2.7438586	3.4734306
jump	Apoptosis	0.4600550172578978	-2.2781475	3.2333088
jump	Interphase	0.2805724911359836	-0.66287905	-0.68260205
jump	Binuclear	0.22906849898632076	0.3261177	-0.7320909
jump	Elongated	0.24843567192650548	-0.9023287	9.44143
jump	Interphase	0.9849739617894395	2.025653	4.336581
jump	Interphase	0.9637001283735604	0.83221185	6.3566217
jump	Apoptosis	0.313749789346315	-1.2587625	2.7414813
jump	Interphase	0.7681152811204736	-0.86778337	7.937911
jump	Interphase	0.9310722673647932	-0.9090542	9.616427
jump	OutOfFocus	0.5050802452100069	0.12898338	-0.3819316
jump	Hole	0.32695914513467395	-0.42967683	-0.8010202
jump	Interphase	0.9310465031091398	0.11198476	8.142085
jump	Interphase	0.7183523238132438	0.46948346	7.7648706
jump	Anaphase	0.2335423514824342	-0.99115145	5.7616425
jump	Interphase	0.9292219043159734	-0.9688177	5.491263
jump	Apoptosis	0.23285533068281367	-0.21229436	7.755755
jump	Elongated	0.3995455114823274	-0.8925582	10.163198
jump	Interphase	0.890920694876604	-0.13169506	9.928426
jump	Interphase	0.8689264969631779	0.9811673	4.3058124
jump	Binuclear	0.38408092277152034	2.6385396	1.6523817
jump	Apoptosis	0.26539284777621447	-2.900246	2.698378
jump	Interphase	0.42075745414928434	0.87120867	9.8027315
jump	Binuclear	0.7250181802441102	-0.8913825	1.4459662
jump	Apoptosis	0.26041079441188675	1.072877	0.93776774
jump	Apoptosis	0.7867322033005139	-3.2447217	3.4639847
jump	Interphase	0.15982120864138175	-0.69578797	6.691712
jump	Binuclear	0.19273455880736867	2.9361198	2.4617882
jump	Binuclear	0.4147099436169004	3.044394	3.5698385
jump	Interphase	0.24943406559763795	-0.75069785	4.117024
jump	Interphase	0.8527773547534685	1.1463293	5.6210127
jump	Interphase	0.9905057273798529	0.6077917	6.7432504
jump	Apoptosis	0.6391560580564404	-2.65656	1.8293126
jump	Interphase	0.9561750557894488	-0.50297815	8.197126
jump	Apoptosis	0.5226154703616899	0.23760381	10.362202
jump	Grape	0.3580886746804018	0.69498503	10.991545
jump	Interphase	0.6979334349924472	1.3642569	7.3148136
jump	Elongated	0.8099496838151705	0.3969749	11.319894
jump	Interphase	0.8703794060096876	1.822238	3.9983864
jump	Apoptosis	0.26427920219727324	1.370064	9.437847
jump	Interphase	0.7934238962088257	-0.29895917	6.5816035
jump	OutOfFocus	0.3506539028842861	0.5393974	6.2435355
jump	Interphase	0.9774719169975262	-0.7903471	8.087092
jump	Anaphase	0.24527786191576598	1.2592592	-0.3006471
jump	Interphase	0.9834665662407381	1.8901656	5.2870736
jump	Binuclear	0.44167551544155514	2.432809	1.791707
jump	Interphase	0.9016465988031498	1.9746157	5.5960107
jump	Interphase	0.7358078910684517	-0.12462397	1.4481978
jump	Interphase	0.9711510864808378	0.12640975	3.8436291
jump	Interphase	0.8358665376151495	2.5443795	3.0126433
jump	Interphase	0.9301795708457323	2.9341674	3.0620766
jump	Interphase	0.19599415901693354	-1.019775	0.856402
jump	Elongated	0.8065278592437448	0.278004	11.258456
jump	Binuclear	0.42515476493384335	-2.7808747	1.8808441
jump	Interphase	0.9420819223185717	0.97225183	1.5651248
jump	Polylobed	0.3157757180622925	2.5803235	5.5178323
jump	Binuclear	0.38960034417547734	-1.7918482	0.826016
jump	Apoptosis	0.9227762246130097	-1.0043261	2.1088505
jump	Apoptosis	0.5195317022466583	1.6142126	10.18159
jump	Anaphase	0.6743872015780387	0.33145595	2.8731055
jump	Interphase	0.9913337461756009	1.684974	0.5985753
jump	Apoptosis	0.779924684503059	2.1832714	9.33017
jump	Interphase	0.3467162659241737	2.2797544	6.836489
jump	Interphase	0.9748892129908372	1.6271116	6.060635
jump	Polylobed	0.5236804286931684	-1.9608667	2.5936284
jump	Interphase	0.35778561121155017	-1.4301847	5.3175488
jump	Interphase	0.716000661816554	-0.89177287	7.3428745
jump	Metaphase	0.27896693009475626	-0.45347887	9.417551
jump	Metaphase	0.2132613013486795	-0.26217312	8.433794
jump	Apoptosis	0.5219902992415733	-0.64423406	-0.009816893
jump	Interphase	0.9757444878258735	2.0344007	5.004302
jump	Interphase	0.4790931076024557	0.24731305	0.17414929
jump	OutOfFocus	0.3321935742383134	-0.6763351	6.4771047
jump	Metaphase	0.4299436637552297	-1.3813827	9.791172
jump	ADCCM	0.26201611458160495	0.6523217	6.775008
jump	Anaphase	0.35306027383943894	0.18267545	5.585634
jump	Apoptosis	0.9004578499961192	-3.280745	3.6516523
jump	Interphase	0.8454310165209562	0.82401705	4.5519295
jump	Binuclear	0.17457797140479167	0.4434196	-0.7525916
jump	Polylobed	0.8405883864730186	-2.9592984	4.01305
jump	Interphase	0.99292471073261	-0.45451477	8.233374
jump	Apoptosis	0.2505354503282345	-0.17530061	-1.028436
jump	Apoptosis	0.4809568594507781	0.1485296	6.121034
jump	Apoptosis	0.6701511099762809	-0.055659898	-0.8170024
jump	Polylobed	0.8584967525297748	-0.4511879	-0.8689152
jump	Interphase	0.7777483832828804	-0.20878512	7.5065446
jump	Interphase	0.7695185273316815	0.8546582	4.6022587
jump	Interphase	0.9086353921341932	-0.88905007	2.318652
jump	Apoptosis	0.4574087071993272	0.16870855	10.788631
jump	Apoptosis	0.5848493186547793	-0.44018215	2.7748914
jump	Interphase	0.9692863150348472	3.003541	3.2645056
jump	OutOfFocus	0.3123802638267953	1.1798586	-1.202241
jump	OutOfFocus	0.599629785467569	2.3057432	4.9447956
jump	Interphase	0.9899242230591545	0.8999146	6.400028
jump	OutOfFocus	0.845601754064928	2.1050825	5.4827056
jump	Binuclear	0.69655175823447	-2.4516833	3.195791
jump	Interphase	0.9874133083205929	-0.07160491	6.87163
jump	Anaphase	0.34755382290421477	1.5355247	3.7974396
jump	Interphase	0.23987853321004235	-0.36509612	-1.8238741
jump	Interphase	0.5428989772351334	-1.7872247	0.17282745
jump	Elongated	0.5017425912796757	0.08652573	11.810085
jump	Elongated	0.8624933585092687	0.13092592	11.836202
jump	OutOfFocus	0.7643995848449895	2.5407236	3.5356417
jump	Apoptosis	0.8407872311655875	-3.0885398	3.1055574
jump	Interphase	0.8807117179122803	1.3317257	9.70288
jump	Grape	0.3309103944130534	1.0837158	8.509221
jump	Elongated	0.8358152890633942	-0.81787646	10.895828
jump	Interphase	0.6080426609903729	-0.79812974	2.514421
jump	Elongated	0.8682233563481365	-0.046592083	11.744276
jump	Anaphase	0.5987541068471133	1.2490193	3.5239513
jump	Binuclear	0.46538489527338617	2.8708272	4.013538
jump	Apoptosis	0.4810711986551123	-0.8389329	-0.35188624
jump	Grape	0.7258470872437713	-3.6384366	3.7587004
jump	Interphase	0.4431733226126151	0.82117635	10.796222
jump	Apoptosis	0.5383808999149128	-3.2455926	3.3148434
jump	Elongated	0.7107304257321745	-0.19245814	11.631999
jump	Binuclear	0.6520789851021485	-3.1996114	3.8947155
jump	Interphase	0.7784136452781788	0.450358	7.528127
jump	Elongated	0.5538214409603442	-1.3211684	9.823432
jump	Interphase	0.3970162208037224	-0.76384467	1.2670803
jump	Apoptosis	0.7474652020702814	2.1136415	3.232681
jump	OutOfFocus	0.4134879262244223	-0.25808293	9.976981
jump	Interphase	0.9422102605998091	-0.24204135	8.044603
jump	Interphase	0.9689357310942259	1.6335849	5.5254655
jump	Interphase	0.8351905183588949	-1.2531972	9.2086115
jump	Interphase	0.7469238047877171	0.46993068	7.144034
jump	Metaphase	0.2369195579188787	0.6512982	10.437281
jump	Interphase	0.4531847597659726	0.44088525	0.32224607
jump	Metaphase	0.3727653736213958	-0.3758441	8.669356
jump	Interphase	0.6885391094460404	0.5876864	-0.91024566
jump	Interphase	0.7003314574339974	0.6836851	5.084184
jump	Apoptosis	0.28814008981391664	0.34900087	2.6041462
jump	Interphase	0.8861214892909826	-0.43662655	9.110561
jump	Interphase	0.2386771578393181	-1.3069551	7.603071
jump	Interphase	0.9079082681240894	0.4456103	4.944186
jump	Interphase	0.9928312399793261	0.31390563	9.392697
jump	OutOfFocus	0.7688254816934805	0.3551855	6.5725436
jump	Interphase	0.9878748623614232	-1.4122707	10.120562
jump	Elongated	0.29810963942836943	1.0114769	9.881589
jump	Interphase	0.38166156200309753	-1.480668	9.696273
jump	Interphase	0.993829849131552	2.8932304	3.8017507
jump	Binuclear	0.7627562722178842	-2.3881717	3.114324
jump	Elongated	0.6074172610548147	-0.006429577	11.286432
jump	Apoptosis	0.7835721525588906	-3.451617	2.9675252
jump	Interphase	0.9854387907766532	-0.20587456	-0.26841715
jump	Interphase	0.974259380726971	1.8890601	5.1115556
jump	Interphase	0.4106730191374324	0.5617564	4.8614225
jump	Apoptosis	0.370499092608355	1.378047	8.960728
jump	Binuclear	0.30734133234588423	-2.3140256	3.2441494
jump	Interphase	0.6162041016060076	-0.7245728	7.927659
jump	Apoptosis	0.2591015376998596	-2.2034953	4.264725
jump	Apoptosis	0.43513942223945046	0.60603565	7.1298947
jump	Interphase	0.5670806188464044	0.06886923	8.06481
jump	Interphase	0.7312596599123959	0.5182777	7.908421
jump	Interphase	0.7772244867817757	0.02611313	2.6029844
jump	OutOfFocus	0.5150104475655694	-0.5500272	9.137727
jump	Interphase	0.9342218266522281	-1.246818	7.358914
jump	Interphase	0.9926540735001761	-1.3152709	8.511912
jump	Interphase	0.9890540156163865	0.22029778	7.6904483
jump	Interphase	0.9221552625768767	-0.89993554	8.603307
jump	Interphase	0.9912329903834151	1.555314	3.9721446
jump	Apoptosis	0.45071600555574876	2.15548	-0.35576478
jump	Large	0.3217033060747786	2.1144972	8.50386
jump	Interphase	0.9854116950128443	2.4125056	3.287152
jump	Grape	0.310335646378795	-0.16075759	11.712901
jump	Apoptosis	0.9071789434146963	-3.4797316	3.9759135
jump	Interphase	0.9398435479976085	2.3196886	4.9079537
jump	Interphase	0.7099021593777348	0.7506504	10.719234
jump	Grape	0.2729093411572696	0.21810032	10.7615
jump	OutOfFocus	0.2923606075477489	0.5912693	10.336006
jump	Apoptosis	0.4088649664880287	0.111402735	-0.90191305
jump	Interphase	0.5793165166210664	-1.1671927	5.176952
jump	Interphase	0.3975053446034339	-0.935173	7.8980894
jump	Interphase	0.6921737803490956	0.58416945	4.7847157
jump	Interphase	0.6937204404566778	0.1127549	-1.4035293
jump	OutOfFocus	0.3562637945900929	0.42801625	4.0278144
jump	Interphase	0.8379701004362151	-1.1425455	10.615134
jump	Elongated	0.653564718488326	-0.8050351	10.752062
jump	Apoptosis	0.3469751266108872	-0.009545035	5.0185933
jump	Interphase	0.9563424072374752	2.3181317	4.560618
jump	Interphase	0.29671748957744215	2.7443485	3.6443346
jump	Metaphase	0.3230586664043966	-1.4555215	9.182363
jump	Apoptosis	0.6997470023097537	-2.8169448	3.1533759
jump	OutOfFocus	0.5317102481820043	0.13247436	3.0811324
jump	Apoptosis	0.3820955297352097	-2.6302862	1.4687506
jump	Interphase	0.9500778501887652	0.6023752	-2.1406693
jump	ADCCM	0.4106278253651311	1.2373158	7.2319617
jump	Apoptosis	0.6069945592423331	-1.390753	3.0833437
jump	Interphase	0.9796626902840295	0.5383225	6.3229256
jump	Apoptosis	0.457216365629155	0.9323657	9.147999
jump	Interphase	0.7242017630333485	0.5199288	7.970109
jump	Interphase	0.7546193388752563	-0.82598615	8.6412115
jump	Interphase	0.9932578673364931	1.8342729	4.7741623
jump	Grape	0.4037180928421221	0.21994086	11.863487
