soure	batch	plate	sqlite_file	Metadata_PlateType
source_10	2021_06_22_U2OS_48_hr_run8	Dest210622-143317	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_06_22_U2OS_48_hr_run8/Dest210622-143317/Dest210622-143317.sqlite	COMPOUND
source_10	2021_06_22_U2OS_48_hr_run8	Dest210622-143628	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_06_22_U2OS_48_hr_run8/Dest210622-143628/Dest210622-143628.sqlite	COMPOUND
source_10	2021_06_22_U2OS_48_hr_run8	Dest210622-144809	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_06_22_U2OS_48_hr_run8/Dest210622-144809/Dest210622-144809.sqlite	COMPOUND
source_10	2021_06_22_U2OS_48_hr_run8	Dest210622-144945	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_06_22_U2OS_48_hr_run8/Dest210622-144945/Dest210622-144945.sqlite	COMPOUND
source_10	2021_06_22_U2OS_48_hr_run8	Dest210622-145122	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_06_22_U2OS_48_hr_run8/Dest210622-145122/Dest210622-145122.sqlite	COMPOUND
source_10	2021_06_22_U2OS_48_hr_run8	Dest210622-145259	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_06_22_U2OS_48_hr_run8/Dest210622-145259/Dest210622-145259.sqlite	COMPOUND
source_10	2021_06_28_U2OS_48_hr_run9	Dest210628-161651	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_06_28_U2OS_48_hr_run9/Dest210628-161651/Dest210628-161651.sqlite	DMSO
source_10	2021_06_28_U2OS_48_hr_run9	Dest210628-162003	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_06_28_U2OS_48_hr_run9/Dest210628-162003/Dest210628-162003.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-142134	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-142134/Dest210705-142134.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-142446	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-142446/Dest210705-142446.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-142621	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-142621/Dest210705-142621.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-142818	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-142818/Dest210705-142818.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-142958	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-142958/Dest210705-142958.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-143133	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-143133/Dest210705-143133.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-143620	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-143620/Dest210705-143620.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-143821	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-143821/Dest210705-143821.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-143959	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-143959/Dest210705-143959.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-144135	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-144135/Dest210705-144135.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-144312	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-144312/Dest210705-144312.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-144447	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-144447/Dest210705-144447.sqlite	COMPOUND
source_10	2021_07_05_U2OS_48_hr_run10	Dest210705-144624	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_05_U2OS_48_hr_run10/Dest210705-144624/Dest210705-144624.sqlite	COMPOUND
source_10	2021_07_07_U2OS_48_hr_run11	Dest210707-094057	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_07_U2OS_48_hr_run11/Dest210707-094057/Dest210707-094057.sqlite	COMPOUND
source_10	2021_07_07_U2OS_48_hr_run11	Dest210707-094231	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_07_U2OS_48_hr_run11/Dest210707-094231/Dest210707-094231.sqlite	COMPOUND
source_10	2021_07_07_U2OS_48_hr_run11	Dest210707-094542	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_07_07_U2OS_48_hr_run11/Dest210707-094542/Dest210707-094542.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-155958	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-155958/Dest210726-155958.sqlite	DMSO
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-160150	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-160150/Dest210726-160150.sqlite	TARGET2
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-160328	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-160328/Dest210726-160328.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-160506	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-160506/Dest210726-160506.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-160643	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-160643/Dest210726-160643.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-160820	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-160820/Dest210726-160820.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-160957	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-160957/Dest210726-160957.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-161133	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-161133/Dest210726-161133.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-161447	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-161447/Dest210726-161447.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-161624	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-161624/Dest210726-161624.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-161801	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-161801/Dest210726-161801.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-162012	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-162012/Dest210726-162012.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-162150	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-162150/Dest210726-162150.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-162329	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-162329/Dest210726-162329.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-162828	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-162828/Dest210726-162828.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-163005	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-163005/Dest210726-163005.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-163143	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-163143/Dest210726-163143.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-163321	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-163321/Dest210726-163321.sqlite	COMPOUND
source_10	2021_08_03_U2OS_48_hr_run12	Dest210726-163500	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_03_U2OS_48_hr_run12/Dest210726-163500/Dest210726-163500.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-152817	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-152817/Dest210727-152817.sqlite	DMSO
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-153003	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-153003/Dest210727-153003.sqlite	TARGET2
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-153138	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-153138/Dest210727-153138.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-153313	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-153313/Dest210727-153313.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-153448	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-153448/Dest210727-153448.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-153623	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-153623/Dest210727-153623.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-153944	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-153944/Dest210727-153944.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-154118	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-154118/Dest210727-154118.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-154253	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-154253/Dest210727-154253.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-154427	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-154427/Dest210727-154427.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-154746	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-154746/Dest210727-154746.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-155549	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-155549/Dest210727-155549.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-155725	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-155725/Dest210727-155725.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-155901	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-155901/Dest210727-155901.sqlite	COMPOUND
source_10	2021_08_09_U2OS_48_hr_run13	Dest210727-160037	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_09_U2OS_48_hr_run13/Dest210727-160037/Dest210727-160037.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-153819	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-153819/Dest210803-153819.sqlite	DMSO
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-153958	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-153958/Dest210803-153958.sqlite	TARGET2
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-154133	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-154133/Dest210803-154133.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-154309	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-154309/Dest210803-154309.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-154444	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-154444/Dest210803-154444.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-154619	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-154619/Dest210803-154619.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-154754	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-154754/Dest210803-154754.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-154929	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-154929/Dest210803-154929.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-155239	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-155239/Dest210803-155239.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-155415	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-155415/Dest210803-155415.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-155551	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-155551/Dest210803-155551.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-155726	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-155726/Dest210803-155726.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-160041	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-160041/Dest210803-160041.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-160217	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-160217/Dest210803-160217.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-160527	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-160527/Dest210803-160527.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-160702	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-160702/Dest210803-160702.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-160838	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-160838/Dest210803-160838.sqlite	COMPOUND
source_10	2021_08_12_U2OS_48_hr_run15	Dest210803-161150	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_12_U2OS_48_hr_run15/Dest210803-161150/Dest210803-161150.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-134337	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-134337/Dest210809-134337.sqlite	DMSO
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-134534	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-134534/Dest210809-134534.sqlite	TARGET2
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-134710	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-134710/Dest210809-134710.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-134845	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-134845/Dest210809-134845.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-135020	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-135020/Dest210809-135020.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-135156	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-135156/Dest210809-135156.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-135330	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-135330/Dest210809-135330.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-135505	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-135505/Dest210809-135505.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-135646	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-135646/Dest210809-135646.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-135821	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-135821/Dest210809-135821.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-135957	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-135957/Dest210809-135957.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-140131	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-140131/Dest210809-140131.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-140308	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-140308/Dest210809-140308.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-140929	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-140929/Dest210809-140929.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-141104	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-141104/Dest210809-141104.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-141456	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-141456/Dest210809-141456.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-141632	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-141632/Dest210809-141632.sqlite	COMPOUND
source_10	2021_08_17_U2OS_48_hr_run16	Dest210809-141809	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_17_U2OS_48_hr_run16/Dest210809-141809/Dest210809-141809.sqlite	COMPOUND
source_10	2021_08_20_U2OS_48_hr_run17	Dest210810-173545	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_20_U2OS_48_hr_run17/Dest210810-173545/Dest210810-173545.sqlite	DMSO
source_10	2021_08_20_U2OS_48_hr_run17	Dest210810-173723	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_20_U2OS_48_hr_run17/Dest210810-173723/Dest210810-173723.sqlite	TARGET2
source_10	2021_08_20_U2OS_48_hr_run17	Dest210810-173859	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_20_U2OS_48_hr_run17/Dest210810-173859/Dest210810-173859.sqlite	COMPOUND
source_10	2021_08_20_U2OS_48_hr_run17	Dest210810-174829	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_20_U2OS_48_hr_run17/Dest210810-174829/Dest210810-174829.sqlite	COMPOUND
source_10	2021_08_20_U2OS_48_hr_run17	Dest210810-175009	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_20_U2OS_48_hr_run17/Dest210810-175009/Dest210810-175009.sqlite	COMPOUND
source_10	2021_08_20_U2OS_48_hr_run17	Dest210810-175151	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_20_U2OS_48_hr_run17/Dest210810-175151/Dest210810-175151.sqlite	COMPOUND
source_10	2021_08_20_U2OS_48_hr_run17	Dest210810-175644	s3://cellpainting-gallery/cpg0016-jump/source_10/workspace/backend/2021_08_20_U2OS_48_hr_run17/Dest210810-175644/Dest210810-175644.sqlite	COMPOUND
