Metadata_data_name	Metadata_Predicted_Class	Metadata_Phenotypic_Value	UMAP0	UMAP1
jump	Apoptosis	0.9906614402461243	-4.0935283	-0.5066574
jump	Polylobed	0.6240751164628185	0.3171518	0.38370183
jump	OutOfFocus	0.7488170643323588	1.336841	2.7259862
jump	Apoptosis	0.9519535634541288	-0.91762316	6.251712
jump	Metaphase	0.23325266025580263	-2.3488557	0.4631053
jump	Interphase	0.20801256848791388	0.3254401	-1.4019496
jump	Interphase	0.7086410327907787	3.4114933	0.59772533
jump	Large	0.16814404963316068	0.93526906	-2.5041525
jump	Interphase	0.7625778971273048	3.2235146	1.3050412
jump	Apoptosis	0.7943296482560186	-0.6047109	6.4461575
jump	Polylobed	0.19389546151594833	-0.94528854	0.42285094
jump	Interphase	0.5549108609004713	-0.79238427	1.6264294
jump	OutOfFocus	0.37586875956566984	2.3754444	1.3151845
jump	Interphase	0.16765396971577698	-0.7982256	1.114215
jump	Interphase	0.7486791956201502	2.3710988	-2.1294205
jump	OutOfFocus	0.1961919026494034	0.23403151	-2.18527
jump	Interphase	0.6558717986304605	2.7547426	1.3364474
jump	Elongated	0.3296177170546476	0.5994365	2.58822
jump	Hole	0.5303098105007572	7.05467	0.45296088
jump	Apoptosis	0.3390686642439272	-0.69003475	0.21164739
jump	Grape	0.34601233820754507	-0.42331773	-2.272559
jump	Interphase	0.8364825683600216	3.9692142	0.95240694
jump	Grape	0.23423912865670085	-1.1792527	0.07460135
jump	OutOfFocus	0.503076222946956	1.1291573	-2.8275957
jump	Binuclear	0.9731568495122744	1.9830348	4.3963532
jump	Interphase	0.8762161512237266	3.847379	-0.9332249
jump	Apoptosis	0.30181994909121085	-0.40945044	-0.1969676
jump	Metaphase	0.3850828495938087	-0.8542116	2.4266217
jump	Grape	0.23546104138986437	-1.9845037	0.21249573
jump	Hole	0.3696391640684	0.928277	-3.080419
jump	Interphase	0.6168547879912074	-0.14142852	2.9756236
jump	Grape	0.5590884908480034	-1.8062435	1.0935355
jump	OutOfFocus	0.3927752205483845	0.03617175	0.9851073
jump	Interphase	0.3865519517919113	3.6110446	1.2494861
jump	MetaphaseAlignment	0.19146786934453702	0.3747386	-0.60187787
jump	Interphase	0.8245938806704718	1.5859439	0.12143781
jump	Interphase	0.44900716886084097	0.9806006	-0.7746246
jump	Interphase	0.4881240867218778	1.105564	0.66407996
jump	Grape	0.5833917643951476	-1.7554463	0.64600396
jump	Interphase	0.6638162153146486	-0.025436813	0.45159075
jump	ADCCM	0.3903330928070554	-2.0993426	1.3947003
jump	Interphase	0.3469555780737843	0.08188228	1.8638372
jump	Apoptosis	0.9633648400687542	-0.7607983	7.1219344
jump	Apoptosis	0.4890028044030603	-0.16920911	4.7281523
jump	Interphase	0.46028889839751197	1.2882911	-0.65784025
jump	Polylobed	0.6354896530163999	1.433627	2.8619776
jump	Apoptosis	0.654460239114311	-0.5002079	5.1076846
jump	Interphase	0.8836260317896067	2.908717	-0.23484437
jump	Interphase	0.6084490153527446	-0.92473304	0.06590993
jump	OutOfFocus	0.3147269468231798	1.4638515	-1.7397391
jump	Interphase	0.34593501950918487	-0.02775269	3.4227006
jump	Interphase	0.6603839594950429	2.8365903	1.6881667
jump	Interphase	0.9523899598103378	3.8220592	1.6215134
jump	Interphase	0.9253672870161407	2.4823477	1.7515166
jump	Interphase	0.9462714085544577	4.299216	1.4368184
jump	OutOfFocus	0.17193232996473518	0.064766206	-0.64502406
jump	Grape	0.3766633119666075	1.407768	-2.8053353
jump	Apoptosis	0.9155650184604547	0.04312673	6.3494635
jump	Interphase	0.1982266507990571	4.7521076	-1.2631227
jump	Interphase	0.8327395048543644	4.710345	1.4028366
jump	Interphase	0.6474249448303402	4.3223124	0.6143145
jump	Grape	0.6076926764676577	-1.9666536	-1.6730769
jump	Polylobed	0.6672299241641034	1.7831401	3.8593264
jump	Interphase	0.7278027255201812	1.5585717	-1.9078765
jump	Interphase	0.3853954235981984	1.282665	-1.8744729
jump	Apoptosis	0.5505293310321623	-2.5518162	0.0241666
jump	OutOfFocus	0.3631298787722712	4.6170473	-0.030359562
jump	Apoptosis	0.9040084775475344	-4.0601835	-1.1211785
jump	Interphase	0.9204353829015887	5.085171	0.80649734
jump	Interphase	0.9072475051153878	4.526478	1.8266724
jump	Interphase	0.915887779633633	0.20820998	1.6261948
jump	Grape	0.6997077332920388	-3.1436598	-1.1678071
jump	Grape	0.33746230908676667	-1.6704265	-0.23434597
jump	Interphase	0.6729518505020696	1.4888893	0.8755276
jump	Interphase	0.9119012127306168	3.2157836	-2.1048737
jump	Large	0.23530106123991373	0.12318699	-0.5851479
jump	Interphase	0.9090157986996106	4.7988443	0.5693353
jump	Interphase	0.6362468519358054	1.7170666	0.5375512
jump	Interphase	0.49242228563209145	1.9136066	-3.1130414
jump	Metaphase	0.2915847376049083	-1.0462775	1.8557442
jump	OutOfFocus	0.8129770175132729	3.253078	0.30717194
jump	Interphase	0.8171232880109764	0.9172936	0.9573912
jump	Anaphase	0.2636773743057621	-1.3634248	0.24149208
jump	Interphase	0.8626516305207486	1.6861923	0.7988986
jump	Interphase	0.47178408199226785	4.0295167	-1.789252
jump	Metaphase	0.21386295232964353	-1.6825746	1.8228467
jump	OutOfFocus	0.8327218775033103	1.7466019	-3.1630166
jump	Interphase	0.3386055831911895	0.16754456	-0.67788666
jump	Apoptosis	0.8832414479173448	0.22529253	6.4464254
jump	Interphase	0.3878240976513598	1.7017705	-2.3403702
jump	Anaphase	0.906075391746116	6.665069	-0.7161428
jump	Interphase	0.5174421892160342	3.6873174	0.18088125
jump	Interphase	0.7522741926836496	2.8994164	-2.3339276
jump	Anaphase	0.4079455413695222	-1.197717	-0.33163893
jump	Interphase	0.9742395890089092	3.9153392	0.825594
jump	Interphase	0.8762239435161837	1.3511641	2.4154034
jump	Interphase	0.7439836049745031	1.7093928	-0.6906278
jump	Anaphase	0.3406653635815982	-1.1438628	0.018429346
jump	Interphase	0.3602037205242991	2.413676	-0.3660286
jump	Anaphase	0.4451281528088374	0.17434001	-2.3847106
jump	Grape	0.5508448621656603	-3.7911313	-1.0779003
jump	Apoptosis	0.9929009045076953	7.0211725	0.8773028
jump	Interphase	0.8001197350335467	1.7059182	-0.8795743
jump	Apoptosis	0.7325288254121932	-0.6438778	5.911753
jump	Interphase	0.41180741731774323	1.5497311	-2.5689018
jump	OutOfFocus	0.2914984026697658	-3.1919665	-1.1188056
jump	Grape	0.3987077405545884	-1.0912209	-0.8440343
jump	Interphase	0.9551690727628467	5.363207	0.3948088
jump	Binuclear	0.16813963350660663	-0.20844075	-1.9098923
jump	Interphase	0.6272798331207692	1.6796001	-1.9582301
jump	Interphase	0.3868076389739003	2.0514424	-1.633864
jump	Grape	0.5999616918386912	-2.5448465	0.2581986
jump	Hole	0.318411912600596	0.95849735	4.9493976
jump	Interphase	0.5855971711562348	1.2590452	0.8756926
jump	Interphase	0.2964145875385197	2.2113938	-2.7540915
jump	Polylobed	0.40881919977012066	-0.1341297	0.7036775
jump	Grape	0.3892145655873421	-1.0890073	0.28874803
jump	OutOfFocus	0.7912121505649348	7.741199	0.61067724
jump	Grape	0.29746846860907256	1.0881498	-2.2242134
jump	Interphase	0.7593547563442806	3.088592	-1.6254327
jump	Interphase	0.8560905990001147	-0.24310228	0.7119127
jump	Interphase	0.6111127771986056	3.6331687	0.95733213
jump	Interphase	0.8661997886693115	0.63086355	0.22416914
jump	Grape	0.6430401554216868	-2.44789	-0.92923266
jump	Anaphase	0.24425287695037007	-0.12069582	-0.38631147
jump	Interphase	0.4764875565550335	2.1285415	1.7882276
jump	OutOfFocus	0.27830727434021907	3.4802718	1.2983688
jump	Interphase	0.8871175127696558	0.5898533	3.1122794
jump	Apoptosis	0.40848730413843	-2.1873975	1.3928634
jump	Polylobed	0.251159440623238	-1.0112195	1.4927716
jump	Interphase	0.9711452061817866	5.0051455	0.6656081
jump	OutOfFocus	0.45744629714948687	0.8213947	-2.0629277
jump	Grape	0.7231896511757514	-2.6120143	1.3720528
jump	OutOfFocus	0.307054998419271	0.6593657	-2.4334123
jump	Metaphase	0.4465601354183076	-2.6075306	0.77793956
jump	Polylobed	0.5236186018070629	0.2894496	5.625917
jump	Apoptosis	0.9477291488851837	-1.243214	-0.99965376
jump	Polylobed	0.3080236094774097	0.26905358	-0.6384447
jump	Apoptosis	0.38105309211396765	-2.4431505	-1.2719781
jump	Interphase	0.6330410584481843	2.4506247	-2.7669225
jump	OutOfFocus	0.277706854807292	0.018650101	3.7314856
jump	Interphase	0.9560411191990146	3.4922493	1.6598846
jump	Elongated	0.3640618148661267	-2.6655338	0.96839935
jump	Interphase	0.8332906349208352	1.6554863	-1.119622
jump	Interphase	0.3859573037185556	3.6735406	-0.1951126
jump	Grape	0.4452697414369516	-0.08520591	-3.0762982
jump	Interphase	0.5227587367537787	2.3074613	-2.7654152
jump	Interphase	0.7691017194857473	-0.30065852	0.7545192
jump	Polylobed	0.49707016349064725	1.7500173	5.406617
jump	Interphase	0.9356243018587581	3.4723103	-0.52939063
jump	Interphase	0.5611588990952234	-0.5755499	0.5158112
jump	Apoptosis	0.22603993486468543	-1.4874101	1.4030014
jump	Metaphase	0.46333970001283575	7.9281664	0.36172366
jump	Interphase	0.8394858042091283	2.3610578	-1.1942139
jump	OutOfFocus	0.44905886373730425	-0.063354485	-1.1271666
jump	OutOfFocus	0.5652063492636369	1.1308311	-1.981013
jump	Polylobed	0.302044518378174	1.4678679	3.5318813
jump	Interphase	0.7634718628134893	2.560269	-0.57033634
jump	ADCCM	0.5283482284826648	0.29741156	6.3680935
jump	Apoptosis	0.2881565631378868	-2.243284	0.19806837
jump	Interphase	0.547680147299157	2.984724	-2.0804462
jump	OutOfFocus	0.5226946700998637	-3.3838751	-0.64839405
jump	Interphase	0.8423386574191568	4.2713966	0.64861476
jump	Interphase	0.15570567790078751	-0.43084282	1.1016954
jump	OutOfFocus	0.17792282105179472	1.9433601	-2.9268763
jump	Interphase	0.7452629819527099	2.323676	-2.9318419
jump	MetaphaseAlignment	0.5300556627177105	7.543232	0.34837598
jump	Interphase	0.870185701289279	3.6626675	-0.5083153
jump	Apoptosis	0.928138689677759	-0.16892962	6.207578
jump	Interphase	0.7859939211755351	2.304686	1.6261328
jump	Interphase	0.9306912984122448	2.1936944	0.30418974
jump	Large	0.37575839585808807	-1.3031831	-0.55538106
jump	Apoptosis	0.7102599505619984	0.20237985	6.0148897
jump	Binuclear	0.201473499224061	1.296922	-1.9968226
jump	Polylobed	0.5036432531922792	-0.11495785	3.028542
jump	OutOfFocus	0.3731855074331821	2.7932892	0.3685982
jump	Interphase	0.5376620445286638	2.4960847	1.5368654
jump	Interphase	0.5831827140066688	3.0074596	-1.5237794
jump	ADCCM	0.23877679808394497	-0.09917086	-0.6107005
jump	OutOfFocus	0.4357739450620138	-2.5304751	1.4398141
jump	Polylobed	0.3558273410030925	1.1177009	5.1599226
jump	Interphase	0.6161104300817261	-0.2900179	1.6315494
jump	Polylobed	0.40407017744520907	0.5716767	2.6472254
jump	Interphase	0.9853017561575995	4.6855803	1.7520602
jump	Interphase	0.937072840207285	2.1574397	0.31315497
jump	Apoptosis	0.13710144666516746	-0.27020064	0.37164018
jump	Interphase	0.6694694938765101	3.062736	-1.4792196
jump	Apoptosis	0.8124307762639207	-0.082641244	6.454384
jump	Interphase	0.9027655111788635	3.0073507	-2.3874648
jump	Interphase	0.5386633736113235	-0.047999423	0.2093177
jump	OutOfFocus	0.3727637196768547	0.94498146	-2.8855023
jump	Hole	0.1949853299358727	1.1701623	-2.15357
jump	Interphase	0.826289164734108	4.678075	1.3824171
jump	Grape	0.4585242540621452	-2.1430085	-0.97883004
jump	Interphase	0.29199003730588663	1.2898484	-2.8676844
jump	Interphase	0.46357748064150345	4.397809	0.4763108
jump	Polylobed	0.22182398078671792	-0.5897262	-0.18984959
jump	Interphase	0.9176123854456275	1.6564182	0.79419845
jump	Interphase	0.8343429320416764	2.5077677	1.0758117
jump	Interphase	0.3462027169727795	-1.1559972	0.6495542
jump	Apoptosis	0.7652100343094933	0.8996825	6.2646236
jump	OutOfFocus	0.5581823782963247	-2.1808546	-0.16143332
jump	Apoptosis	0.8641011341009008	-3.2354872	-0.51355386
jump	Apoptosis	0.5103173846964159	-3.960052	-1.1826898
jump	Polylobed	0.34701424712554985	0.5982422	4.8165865
jump	Grape	0.26575877738182335	-0.22175786	-1.6244748
jump	Anaphase	0.3481965237964644	7.784047	0.31378657
jump	Anaphase	0.2791406732138587	-0.528768	-1.8447416
jump	Interphase	0.5405516665621647	2.9223251	-1.5322326
jump	Interphase	0.8803908720588693	3.7594545	1.2484076
jump	Interphase	0.2710918960228205	0.43457556	0.051503804
jump	Interphase	0.7817240414068184	1.9168229	1.5969203
jump	OutOfFocus	0.5055652570017434	-1.0673467	-0.12364611
jump	Apoptosis	0.40521547728863105	-3.3362525	-1.2346354
jump	Apoptosis	0.5280299000710361	-0.5044181	5.882606
jump	Apoptosis	0.20764931045781	0.7546488	-3.0732095
jump	Interphase	0.2677184986077892	0.7379631	-1.9533972
jump	Elongated	0.43017467263072956	-2.8274455	1.344405
jump	Large	0.16565936798967804	-0.59623957	-0.8300367
jump	Interphase	0.5279784750046373	1.3686416	-1.5652122
jump	Interphase	0.9091379218445561	2.8856065	1.2934605
jump	Interphase	0.642941684238716	3.8364956	1.0482721
jump	Interphase	0.14451887439626693	-0.64752364	-0.8491284
jump	Interphase	0.5812930207784571	0.7878895	-0.31802368
jump	Binuclear	0.9199997823996053	1.5763861	4.8088026
jump	Apoptosis	0.707287222575494	-0.0013846229	6.1934166
jump	Apoptosis	0.7584899428560009	-0.6723256	6.3024254
jump	OutOfFocus	0.7696760693052954	2.977972	0.4350592
jump	Binuclear	0.8180728655827443	1.3991908	5.400487
jump	Interphase	0.8141458132676817	3.7543743	-2.1591647
jump	Interphase	0.9134319778090042	2.3706625	1.5655545
jump	Interphase	0.9161210785513849	3.7149055	-1.4209616
jump	MetaphaseAlignment	0.2358240382127231	-0.03864376	-0.9530929
jump	Anaphase	0.1956156234418467	-1.861862	-0.5727255
jump	Apoptosis	0.460370349445637	-2.0020802	-1.8567021
jump	Interphase	0.8367083003051178	3.5006678	-2.4852886
jump	OutOfFocus	0.3628695483178532	-1.4264718	1.3095945
jump	Grape	0.5139527953129331	-2.4761958	1.9719874
jump	Interphase	0.6314761839814405	-0.41388056	1.622007
jump	Anaphase	0.6828516303353365	7.526886	0.36965618
jump	Binuclear	0.8631645656687309	1.0555565	5.507651
jump	Interphase	0.8408331159473809	2.9014683	-2.3301864
jump	OutOfFocus	0.8625735880224495	2.574295	3.9611304
jump	Apoptosis	0.4895193220219769	-0.4272261	5.472072
jump	Interphase	0.3927221801445883	3.0409052	1.7414749
jump	Interphase	0.7207590453448058	3.7532964	-1.8970413
jump	OutOfFocus	0.7278791751946297	1.3142651	2.590292
jump	Interphase	0.6189466112185363	2.221372	-1.9179574
jump	Interphase	0.8388378529989046	-0.004484851	3.1839166
jump	Interphase	0.2500767614628164	1.2913505	-1.7902157
jump	MetaphaseAlignment	0.35972514824895335	-0.5339605	1.3839576
jump	Interphase	0.862214887916788	3.0266256	-1.0811031
jump	Apoptosis	0.45863969113703684	-3.3487782	-1.3667142
jump	Interphase	0.6980017667171066	2.6287673	0.8753743
jump	OutOfFocus	0.2074088578165938	0.460167	-0.6375803
jump	Large	0.18959116403317533	-2.2277079	1.1819417
jump	Interphase	0.7855577324821795	2.7161927	1.681971
jump	Apoptosis	0.23913999752392895	6.611189	-0.67656416
jump	OutOfFocus	0.7269920918719104	-0.438432	0.4140446
jump	OutOfFocus	0.9820545403465579	3.1917946	4.1732197
jump	Interphase	0.701285918496418	-0.13258001	0.42945328
jump	Polylobed	0.6168799491201664	0.68561405	3.5670638
jump	Grape	0.3017847729378528	1.2090734	-2.5539646
jump	Grape	0.3587581906547482	-0.12836757	-1.9978871
jump	OutOfFocus	0.4946499215837292	-1.0917776	-1.5859518
jump	Apoptosis	0.9941644852760833	-4.39478	-0.95515656
jump	Interphase	0.834077012630078	1.206502	1.5228263
jump	Polylobed	0.2952793270036367	5.5449696	1.1623547
jump	Interphase	0.8549151702574367	2.192936	1.4705285
jump	Grape	0.5273276385502016	-2.2586222	-0.82521594
jump	Interphase	0.9426146166841346	2.0018728	-0.041888732
jump	Grape	0.7754144509794624	-3.594632	0.2982312
jump	Anaphase	0.2703872510801331	-1.5143198	0.49422666
jump	Polylobed	0.6693166936611674	1.3310901	3.4517388
jump	Interphase	0.8050543294288492	1.1275723	2.5794125
jump	Interphase	0.5220002131062995	1.1553643	-1.2024896
jump	Interphase	0.456494301490355	4.2033243	-0.22327463
jump	ADCCM	0.23038486823009197	-0.3114809	2.3146207
jump	Interphase	0.827306144717908	2.7940605	0.25332552
jump	Interphase	0.8115165986580596	3.31487	-2.349421
jump	Interphase	0.8974761957014736	2.5429516	0.52310187
jump	Interphase	0.6878680681164655	2.5324838	0.47291327
jump	Polylobed	0.3806393735755889	-0.22737089	-0.4596641
jump	Binuclear	0.28481934636718453	2.940326	-0.5680729
jump	Polylobed	0.3278179883786758	2.0154636	-1.3126715
jump	Interphase	0.8480288271594016	1.8713483	1.9356269
jump	Apoptosis	0.8586258742160344	-0.71792024	6.4599123
jump	Interphase	0.9640370664393806	1.419545	2.7168384
jump	Interphase	0.8450279842029673	4.7864647	1.8540823
jump	Interphase	0.7290950626890568	3.5681767	0.082885206
jump	Binuclear	0.49720010721242996	2.9942026	1.427376
jump	Anaphase	0.33746680003509016	-0.6322266	0.7260961
jump	Metaphase	0.43333403797475867	-1.5133413	2.0598283
jump	OutOfFocus	0.2863528486693989	4.274564	-1.6796234
jump	Elongated	0.259514631265595	-0.3748206	1.3384844
jump	OutOfFocus	0.25926427625903153	-2.8523211	-1.4214396
jump	Interphase	0.5829973251820194	-0.121530205	0.961756
jump	Interphase	0.5434045505728345	-0.5996072	0.25373518
jump	Elongated	0.24458859392453597	-2.1487484	1.8018975
jump	Interphase	0.6256037070491797	2.5439103	-1.9706489
jump	Anaphase	0.21461472083962604	1.3920883	-1.730513
jump	Grape	0.29581358836958954	-1.6749256	-0.08338519
jump	Interphase	0.9658795395467108	2.8732138	1.0880308
jump	Interphase	0.619826688116436	1.1381537	2.3862524
jump	Interphase	0.5631088634465259	2.4861925	1.3795464
jump	Interphase	0.20977910124440333	2.861017	-0.73046404
jump	Interphase	0.9902417758465222	1.8305061	2.3737774
jump	Hole	0.3993740214092903	2.3162541	-2.883139
jump	OutOfFocus	0.6382796690557372	3.2126997	4.3324475
jump	OutOfFocus	0.5920698400321391	-2.9842808	-1.0933877
jump	Interphase	0.8683861150468941	0.48763505	0.1296835
jump	Interphase	0.7896297627462985	1.318904	2.2601418
jump	Interphase	0.8178189828463159	2.0786245	-0.013592793
jump	MetaphaseAlignment	0.644926996832861	1.8165764	-2.2718897
jump	Apoptosis	0.5945973150153822	-0.19719946	5.956355
jump	Interphase	0.5354498925789232	4.324531	-1.4358498
jump	Polylobed	0.2752225729222646	1.6685026	-2.0013475
jump	Metaphase	0.3470177587307455	-0.8897497	2.3025088
jump	OutOfFocus	0.8758795700299329	1.6915765	2.3612869
jump	Anaphase	0.40060092716951634	-0.9353306	-0.70658666
jump	Interphase	0.8519113913996138	5.0945024	0.9567837
jump	OutOfFocus	0.5364650165039662	1.0923742	-3.0108645
jump	Interphase	0.8283744568916397	4.3592453	1.3910532
jump	Interphase	0.49753379299191214	0.9712897	0.5505343
jump	Apoptosis	0.45732264915676124	-0.57874495	5.5899215
jump	Interphase	0.5329869829716618	2.3988643	3.477816
jump	OutOfFocus	0.6486029160539628	-0.3225568	2.877582
jump	Elongated	0.7188757054300665	-1.448677	3.6253417
jump	Interphase	0.32856232843028116	-0.4141444	2.3068435
jump	Apoptosis	0.91480156977036	-0.63168204	5.9886208
jump	Metaphase	0.128116809461435	0.67647284	3.0111628
jump	Apoptosis	0.6919011411061725	-0.45345554	5.6082935
jump	Polylobed	0.6838065206373249	0.40357083	5.7908754
jump	Binuclear	0.5033837305867664	2.6035984	4.3714213
jump	Polylobed	0.6867505713875692	1.9458914	3.2001967
jump	Interphase	0.9709330869255718	6.439598	0.058612134
jump	Metaphase	0.35655733443778836	-2.206137	2.3171675
jump	Interphase	0.4214090522280647	1.6720481	-0.38377807
jump	Interphase	0.28911685916508056	-1.1177363	3.0633507
jump	Interphase	0.7205881267360423	7.0195837	-0.3957065
jump	Apoptosis	0.27804556318193063	-0.37776148	5.246617
jump	Apoptosis	0.5297589271405159	-0.79336375	6.2635317
jump	Interphase	0.8286571159411886	-0.35954636	2.5212061
jump	Elongated	0.7677936814073275	-2.4060225	3.3061843
jump	Interphase	0.4378544632593692	1.6890632	-1.8503773
jump	Apoptosis	0.3768178136935961	-0.10275409	1.2958261
jump	OutOfFocus	0.19213508682187647	-1.5995284	-0.18205
jump	Interphase	0.9361903911635003	1.2029017	2.8498082
jump	Interphase	0.9538354394214121	0.79154664	2.735565
jump	Binuclear	0.8259616293159405	0.9361955	5.604837
jump	Apoptosis	0.2329688114931625	0.7412572	-2.0572073
jump	Elongated	0.5388521351405782	-2.8723133	2.3524325
jump	Metaphase	0.39504835162542584	-3.3563337	0.21557005
jump	Interphase	0.7097998195431611	0.34628877	2.4419668
jump	Grape	0.33328050905216655	-2.666168	1.7406149
jump	Elongated	0.19758314790079912	-1.8589076	2.038574
jump	Interphase	0.38140739773766147	1.7872392	-2.8352766
jump	Elongated	0.4237203209716017	-1.5825983	2.660418
jump	Interphase	0.3437968842801973	-1.6048232	1.8288729
jump	Interphase	0.32543760156403206	1.2091674	-2.8834507
jump	Apoptosis	0.8739247865766324	1.0741285	6.1123857
jump	Interphase	0.9143272982703493	6.025776	-0.5347613
jump	Interphase	0.7993009825747498	-1.3158063	2.6878157
jump	Binuclear	0.790922210664622	3.5219371	2.6666088
jump	Apoptosis	0.4318742334597102	-2.2909498	2.4269364
jump	Anaphase	0.9972885275657596	8.463353	-0.27225167
jump	Interphase	0.4442102156826756	-0.7117193	0.64111125
jump	Polylobed	0.46565166555241644	0.16344815	5.538851
jump	Interphase	0.8244292071696059	2.55084	2.7269976
jump	Elongated	0.613895376628948	-1.3875107	3.3732462
jump	Interphase	0.21596622559109913	-2.036333	1.8643782
jump	Interphase	0.9821051002717124	2.040841	2.3819664
jump	Interphase	0.32130493340056154	-0.41563606	3.228652
jump	Polylobed	0.5342311854715334	-0.64506733	0.95343894
jump	Interphase	0.9309420011930378	2.183762	0.33728552
jump	Elongated	0.43260454527152453	-1.500333	3.2066922
jump	Interphase	0.9957946133935192	1.0540763	3.0628686
jump	Elongated	0.7413554844058312	-2.3790379	3.1692982
jump	Elongated	0.3990936759092797	-2.0882375	2.6162717
jump	Interphase	0.36091599639538285	3.1705136	3.6681716
jump	Polylobed	0.2661934906055777	0.41829082	5.143661
jump	Interphase	0.8467833303410214	0.060551897	2.9787323
jump	Interphase	0.40056672620719547	1.3513985	-1.9583372
jump	Apoptosis	0.929180770430161	-0.89524615	5.7291603
jump	Grape	0.3309157635585942	0.28668278	5.2342763
jump	Grape	0.3191109518919083	-2.8620207	1.4503478
jump	Interphase	0.7567136300414108	-1.7729207	3.5288167
jump	Hole	0.29764565726694603	1.121752	-3.0083938
jump	Interphase	0.9943450552450868	4.1638536	1.90384
jump	Interphase	0.21687223586472418	-0.7233769	2.975154
jump	Interphase	0.6428848628700061	-1.190515	3.1312792
jump	OutOfFocus	0.5966401364911429	-1.4790858	0.40086728
jump	Interphase	0.537611028615762	2.6976883	3.0605867
jump	Apoptosis	0.35909779965961014	0.8723237	4.710407
jump	Interphase	0.6205059947273605	1.2983462	-1.3359561
jump	Interphase	0.5179279396456938	-0.0016981552	-0.8605738
jump	Interphase	0.9875173740780698	0.39022514	3.0091095
jump	Apoptosis	0.25596884289341093	-1.9420952	-1.4217077
jump	Polylobed	0.28349936677429777	-0.23383003	5.1651587
jump	Interphase	0.9572355860465223	5.8160596	0.9137451
jump	Apoptosis	0.6273395709718592	0.08643184	5.8483405
jump	Elongated	0.46463275596345743	-0.80060786	3.3439786
jump	Apoptosis	0.7722714509086042	-0.5387383	6.253958
jump	Elongated	0.23912136685769989	-2.287637	2.1614628
jump	Binuclear	0.49891471868541204	2.832299	3.1435158
jump	Grape	0.4677829015591721	-2.9543698	2.1272786
jump	Grape	0.22521215151339743	-0.17553028	-2.860073
jump	Large	0.4158602535967323	1.7067472	1.7787794
jump	Interphase	0.9900071051231227	3.250391	2.6789885
jump	Elongated	0.6053493602094565	-3.1389432	2.0396268
jump	Binuclear	0.3617951985571765	2.4436843	3.2299268
jump	Apoptosis	0.819157018829131	-0.75834775	5.7621665
jump	Anaphase	0.3931278031339941	-0.3192543	-0.77077144
jump	Interphase	0.9839582489540862	1.181022	2.737241
jump	Interphase	0.8930343859005928	2.3124392	-0.7263464
jump	Grape	0.38641368623863276	-3.171257	1.6257714
jump	Interphase	0.9565864760791326	0.99358	2.8884294
jump	OutOfFocus	0.3551995558490002	1.1738517	-1.6144333
jump	Hole	0.25597416847203386	0.6449092	-1.9820552
jump	Interphase	0.9963579665717588	0.8068782	3.1085458
jump	Elongated	0.538274121120174	-2.256449	3.108061
jump	Interphase	0.44618532786759724	1.4453245	-2.6828735
jump	Polylobed	0.8902813467953051	0.7698143	5.396855
jump	Apoptosis	0.36566447906131266	-1.389933	-1.8384473
jump	Interphase	0.5187283861168692	0.9123866	-1.9769942
jump	Interphase	0.8492637336954536	0.15878457	2.5877628
jump	Interphase	0.9140706880618953	0.6213587	2.892991
jump	Anaphase	0.23444068752322691	-0.68862545	0.107060686
jump	Apoptosis	0.7116427690173055	0.40592983	6.282488
jump	OutOfFocus	0.20179607241326517	-2.6918535	-0.07468263
jump	Apoptosis	0.6718017625861078	-0.5514457	-2.8392005
jump	Elongated	0.6267382453727938	-2.8902442	2.3879118
jump	Interphase	0.8630807170476398	3.2952843	2.8209252
jump	Interphase	0.8981843827998452	0.26838765	1.5050422
jump	OutOfFocus	0.4315489329321644	-1.8838464	2.33669
jump	Interphase	0.5005635669603345	0.95812905	0.6481409
jump	Grape	0.2624594970479887	-3.347394	0.058592048
jump	Interphase	0.5563310613960674	8.175746	-0.13677718
jump	Interphase	0.9661825160260501	-0.6057557	3.6386948
jump	Binuclear	0.5857470721645612	0.71268266	6.019234
jump	Interphase	0.8052166980168342	0.7445918	2.6259363
jump	OutOfFocus	0.17198984542412213	-0.35636687	-1.2862647
jump	Interphase	0.5672748495736881	-1.3625796	3.0114713
jump	Binuclear	0.3983461792180419	0.5938054	-2.8628771
jump	Elongated	0.5229096173636462	-2.6159565	2.9874957
jump	Apoptosis	0.2878357507624139	0.91714466	-3.14877
jump	Elongated	0.4531685356009811	-2.7124097	2.0036352
jump	Apoptosis	0.9555786516826172	-3.6862867	-0.3340612
jump	Elongated	0.5800623270269714	-2.4127765	2.9909112
jump	OutOfFocus	0.47281684976308797	3.212601	3.638835
jump	Anaphase	0.5208333626437276	-0.82215285	-1.0132663
jump	Elongated	0.590377986244847	-3.1179814	1.6382833
jump	Interphase	0.30395258631224414	-1.7187141	2.0671656
jump	Interphase	0.580731846370862	-0.24671029	3.5353386
jump	Grape	0.25744044857313714	-2.1839411	2.1674364
jump	Interphase	0.6305947195275109	0.57314104	0.13594206
jump	Interphase	0.6393599220600755	2.5483146	2.0238063
jump	Interphase	0.8173932791913818	3.6284993	3.0792444
jump	Interphase	0.8108778855192743	0.8205703	2.7839875
jump	Interphase	0.6519460105968543	-0.86226803	3.4272096
jump	Interphase	0.48307842356706676	-1.2641356	3.3382623
jump	Apoptosis	0.5984881992143617	0.3037243	6.4831834
jump	Interphase	0.4377502793360652	-0.24126574	1.2936078
